Frame ID,Place,Dedication,Region,Tower ID,Grid Ref,Latitude,Longitude,Frame Number,Frame Date,Listed,Materials,Maker,Maker Uncertain,Trusses,Layout,Resultant Layout,Num Extensions
1542,Cheltenham,"S Christopher, Warden Hill",Gloucestershire,15204,SO930204,51.88229,-2.10169,1,2001,,steel,Matthew Higby & Co,,8.1.B.a,4.X,6.4,1
1541,Cheltenham,"S Christopher, Warden Hill",Gloucestershire,15204,SO930204,51.88229,-2.10169,1.1,2001,,steel,Matthew Higby & Co,,8.1.B.a,2.X2,,
1534,Cheltenham,S Mark,Gloucestershire,15682,SO928219,51.89641,-2.10567,2,2007,,steel,Hayward Mills Associates,,8.1.B.a,3,,0
1533,Cheltenham,S Mark,Gloucestershire,15682,SO928219,51.89641,-2.10567,1,1884,,cast iron,John Taylor & Co,,8.3.C.b,5.12R,,0
1540,Cheltenham,Minster Ch of S Mary,Gloucestershire,12704,SO948225,51.90142,-2.07649,8,,,timber,,,,,,0
1539,Cheltenham,Minster Ch of S Mary,Gloucestershire,12704,SO948225,51.90142,-2.07649,6,,,timber,,,,,,0
1536,Cheltenham,Minster Ch of S Mary,Gloucestershire,12704,SO948225,51.90142,-2.07649,1,2017,,cast iron,Whites of Appleton,,8.3.A.h,13,,0
8736,Cheltenham,S Paul,Gloucestershire,19105,SO947231,51.90701,-2.07714,1,,,timber,,,6.A,1,,0
1544,Chelveston,S John Bapt,Northamptonshire,12622,SP988691,52.31142,-0.55141,1,,,timber,,,,,,0
1545,Chenies,S Michael,Buckinghamshire,12346,TQ015983,51.67475,-0.53277,1,1826,,oak,Thomas II Mears,,6.A,6.1,,0
1546,Chepstow,S Mary,"Monmouthshire, Gwent, Wales",13883,ST535939,51.64264,-2.67255,1,1959,,steel,John Taylor & Co,,8.1.B.a,10,,0
1548,Cherington,S Nicholas,Gloucestershire,16449,ST902985,51.68567,-2.14227,8,c1699,,oak,,,,,,0
1547,Cherington,S Nicholas,Gloucestershire,16449,ST902985,51.68567,-2.14227,1,1992,,steel,,,,,,0
1549,Cherington,S John Bapt,Warwickshire,14216,SP291365,52.02687,-1.57648,1,2006,,metal,Locally manufactured,,,,,0
7858,Cheriton,S Michael & All Angels,Hampshire,10125,SU581284,51.05268,-1.17133,1,,,,,,,,,0
2642,Cheriton,S Martin,Kent,15395,TR189364,51.08580,1.12459,2,1923,,steel,Mears & Stainbank,,,,,0
2641,Cheriton,S Martin,Kent,15395,TR189364,51.08580,1.12459,1,1881,,cast iron;oak,Mears & Stainbank,,8.3.A.e,6.1,,0
1550,Cheriton Bishop,S Mary,Devon,14052,SX773935,50.72867,-3.73975,1,c1824,,oak,,,6.A,6.10,,0
1551,Cheriton Fitzpaine,S Matthew,Devon,12411,SS867061,50.84403,-3.61032,1,1892,,oak,Harry Stokes,,6.A,6.14,,0
1552,Cherry Burton,S Michael,East Riding of Yorkshire,10348,SE992419,53.86433,-0.49184,1,1863,,oak,George Mears,,6.A,3.3,,0
1337,Cherry Hinton,S Andrew,Cambridgeshire,10473,TL489570,52.19192,0.17775,1,1952,,cast iron,Gillett & Johnston,,8.3.A.m,6.1,,0
1553,Chertsey,S Peter,Surrey,11389,TQ041669,51.39243,-0.50389,1,1905,,metal,Mears & Stainbank,,,,,0
1554,Chesham,S Mary V,Buckinghamshire,14233,SP956015,51.70424,-0.61683,1,1812,,timber,Thomas II Mears,,6.A,6.1,,0
1555,Chesham Bois,S Leonard,Buckinghamshire,14825,SU968998,51.68875,-0.59977,1,,,timber,,,6.B,3.1,,0
1556,Cheshunt,S Mary V,Hertfordshire,12800,TL348024,51.70426,-0.04932,1,1911,,steel,Gillett & Johnston,,,,,0
1557,Chester,Cath Ch of Christ & BVM,Cheshire,15972,SJ406664,53.19160,-2.88939,1,1973,,cast iron,John Taylor & Co,,8.3.A.h,13,14,1
7859,Chester,Cath Ch of Christ & BVM,Cheshire,15972,SJ406664,53.19160,-2.88939,1.1,2021,,cast iron,John Taylor & Co,,8.3.A.h,1,,
1559,Chester,S Peter,Cheshire,15763,SJ405662,53.19040,-2.89167,2,,,timber,,,6.A,,,0
1558,Chester,S Peter,Cheshire,15763,SJ405662,53.19040,-2.89167,1,,,timber,,,6.A,,,0
8018,Chesterfield,S Mary & All Saints,Derbyshire,13811,SK385711,53.23615,-1.42428,2,,,,,,,,,0
1560,Chesterfield,S Mary & All Saints,Derbyshire,13811,SK385711,53.23615,-1.42428,1,1947,,cast iron,Mears & Stainbank,,8.3.A.h,,,0
1338,Chesterton,S Andrew,Cambridgeshire,13124,TL462596,52.21537,0.13946,1,1934,,cast iron,John Taylor & Co,,8.3.C.e,6.4,,0
1561,Chesterton,S Michael,Cambridgeshire,13488,TL126954,52.54514,-0.34052,1,c1621,,oak,,,6.B,3.1,,0
1562,Chesterton,S Giles,Warwickshire,17441,SP356582,52.22122,-1.47896,1,c1699,Y,oak,(unidentified),,,4,,0
1563,Cheswardine,S Swithun,Shropshire,16808,SJ719299,52.86591,-2.41866,1,1929,,cast iron,John Taylor & Co,,,8.3,,0
1564,Chetnole,S Peter,Dorset,10416,ST602081,50.87182,-2.56676,1,c1865,,timber,,,,,,0
8383,Chettle,S Mary,Dorset,17408,ST951132,50.91896,-2.06993,1,c1699,,timber,,,5.A,3.1,,0
1565,Chetton,S Giles,Shropshire,14526,SO663903,52.51015,-2.49681,1,1830,,timber,Jacques family,,6.A;6.I,6.2R,,0
1566,Chevening,S Botolph,Kent,15821,TQ489577,51.29896,0.13446,1,1999,,cast iron,Whitechapel Bell Foundry,,8.3.A.h,8.3,,0
1567,Chevington,All Saints,Suffolk,10978,TL788601,52.21021,0.61653,1,1905,,oak,George Bullock,,6.A,6.2R,,0
1569,Chew Magna,S Andrew,Somerset,15124,ST576632,51.36659,-2.60906,2,1928,,cast iron,Mears & Stainbank,,8.3.A.e,2.X1,,0
1568,Chew Magna,S Andrew,Somerset,15124,ST576632,51.36659,-2.60906,1,1928,,cast iron,Mears & Stainbank,,8.3.A.e,6.4,,0
8019,Chew Stoke,S Andrew,Somerset,13517,ST556619,51.35480,-2.63792,9,,,,,,,,,0
1570,Chew Stoke,S Andrew,Somerset,13517,ST556619,51.35480,-2.63792,1,1908,,cast iron;oak,Llewellins & James,,7.A.b,6.4,,0
1571,Chewton Mendip,S Mary Magd,Somerset,15316,ST596531,51.27618,-2.58025,1,1913,,cast iron,John Taylor & Co,,8.3.A.h,8.3,,0
9010,Chicago,"Mitchell Tower, University of Chicago","Illinois, United States of America",11762,,41.79125,-87.59828,2,2023,,steel,John Taylor & Co,,8.1.A.b,,,0
9011,Chicago,"Mitchell Tower, University of Chicago","Illinois, United States of America",11762,,41.79125,-87.59828,1,2023,,steel,John Taylor & Co,,8.1.B.a,10.X,,0
1573,Chicago,"S Paul, Riverside","Illinois, United States of America",16440,,41.82950,-87.82001,1,1968,,steel,Mears & Stainbank,,8.1.A.b,8.Radial,,0
1574,Chicheley,S Laurence,Buckinghamshire,16987,SP904458,52.10367,-0.68068,1,1718,,oak,John and Richard Williams,,6.D,6.12D,,0
8769,Chichester,Cath Ch of Holy Trinity,West Sussex,10237,SU859048,50.83659,-0.78141,9C,,,timber,,,5.A,1,,0
8606,Chichester,Cath Ch of Holy Trinity,West Sussex,10237,SU859048,50.83659,-0.78141,2,,,timber,,,6.H,1,,0
1575,Chichester,Cath Ch of Holy Trinity,West Sussex,10237,SU859048,50.83659,-0.78141,1,1731,,oak,Richard Goodman,,6.D;6.I,8.2R,,0
9057,Chichester,S Pancras,West Sussex,19132,SU864048,50.83654,-0.77359,1,,,timber,,,1,,,0
7860,Chiddingfold,S Mary,Surrey,10544,SU959353,51.10980,-0.63023,1,,,,,,,,,0
1577,Chiddingly,dedication unknown,East Sussex,14881,TQ544141,50.90616,0.19541,1,1998,,cast iron,Whitechapel Bell Foundry,,,8.3,,0
1579,Chiddingstone,S Mary,Kent,11135,TQ500451,51.18631,0.14596,9,2013,,steel,Gillett & Johnston,,,,,0
1578,Chiddingstone,S Mary,Kent,11135,TQ500451,51.18631,0.14596,1,1750,,,Robert Catlin,,,8.3,,0
1581,Chideock,S Giles,Dorset,13487,SY421928,50.73256,-2.82128,1,2012,,cast iron,John Taylor & Co,,8.3.A.h,6.1,,0
1582,Chigwell,S Mary,Essex,13109,TQ440937,51.62438,0.08023,1,1910,,cast iron,Mears & Stainbank,,~ 8.3.A.e,6.4,,0
1583,Chigwell Row,All Saints,Essex,12552,TQ464932,51.61905,0.11466,1,1910,,cast iron;oak,Mears & Stainbank,,6.A;8.3.A.e,8.3,,0
1584,Chilbolton,S Mary,Hampshire,13063,SU394402,51.15980,-1.43694,1,,,timber,,,,,,0
1586,Chilcompton,S John Bapt,Somerset,12701,ST646524,51.26968,-2.50764,2,2000,,cast iron,John Taylor & Co,,8.3.A.h,10.X,,0
1585,Chilcompton,S John Bapt,Somerset,12701,ST646524,51.26968,-2.50764,1,2008,,cast iron,John Taylor & Co,,8.3.A.h,2.X,,0
1587,Child Okeford,S Nicholas,Dorset,12268,ST835127,50.91398,-2.23549,1,1887,,oak,Mears & Stainbank,,,,,0
1588,Childs Ercall,S Michael & All Angels,Shropshire,16063,SJ665250,52.82229,-2.49779,1,,,timber,,,,3.1,,0
1589,Childswickham,S Mary V,Worcestershire,14290,SP074384,52.04398,-1.89216,1,1892,,cast iron,John Taylor & Co,,8.3.C.e,6.4,,0
4154,Childwall,All Saints,Merseyside,13925,SJ414890,53.39525,-2.88180,1,1912,,steel,John Warner & Sons,,8.1.B.a,6.1,,0
1590,Chilham,S Mary,Kent,12618,TR068536,51.24466,0.96256,1,1912,,,John Warner & Sons,,,,,0
1592,Chilton,S Mary,Buckinghamshire,10373,SP686116,51.79894,-1.00551,9,c1907,,timber,Webb and Bennett,Y,2.C,,,0
1591,Chilton,S Mary,Buckinghamshire,10373,SP686116,51.79894,-1.00551,1,c1686,,timber,,,6.D,3.1,,0
1593,Chilton,All Saints,Oxfordshire,10648,SU489859,51.57031,-1.29509,1,2000,,cast iron,Whites of Appleton,,,6.1,,0
1594,Chilton Cantelo,S James,Somerset,14812,ST570221,50.99738,-2.61392,1,1872,,oak,Petter,,,6,,0
1595,Chilton Trinity,Holy Trinity,Somerset,13917,ST296391,51.14741,-3.00725,1,1909,,cast iron;oak,Thomas Doble,,,,,0
8330,Chingford,All Saints,Greater London,17332,TQ373933,51.62250,-0.01715,1,,,,,,,,,0
1596,Chippenham,S Margaret,Cambridgeshire,16234,TL663697,52.30109,0.43808,1,1898,,timber,George Day & Sons,,6.D,6.4,,0
1597,Chipping,S Bartholomew,Lancashire,13947,SD621433,53.88465,-2.57659,1,c1992,,,Whitechapel Bell Foundry,,,,,0
1599,Chipping Campden,S James,Gloucestershire,13513,SP154394,52.05324,-1.77601,9,c1699,Y,oak,,,,8.3,,0
1598,Chipping Campden,S James,Gloucestershire,13513,SP154394,52.05324,-1.77601,1,1986,,,Whitechapel Bell Foundry,,,,,0
1601,Chipping Norton,S Mary V,Oxfordshire,12606,SP311273,51.94378,-1.54816,9,,,oak,,,,,,0
1600,Chipping Norton,S Mary V,Oxfordshire,12606,SP311273,51.94378,-1.54816,1,1907,,wrought iron,Webb and Bennett,,8.1.C.b,,,0
1602,Chipping Sodbury,S John Bapt,Gloucestershire,15563,ST727823,51.53896,-2.39451,1,1984,,oak,Whites of Appleton,,6.A,6.1,8.3,1
8692,Chipping Sodbury,S John Bapt,Gloucestershire,15563,ST727823,51.53896,-2.39451,1.1,2000,,cast iron,Whites of Appleton,,8.3.A.h,2.X2,,
8020,Chipping Warden,S Peter & S Paul,Northamptonshire,11668,SP498487,52.13436,-1.27263,8,,,,,,,,,0
1603,Chipping Warden,S Peter & S Paul,Northamptonshire,11668,SP498487,52.13436,-1.27263,1,1908,,timber,Whites of Appleton,,6.A,5.1,,0
1604,Chipstable,All Saints,Somerset,16348,ST042271,51.03557,-3.36680,1,1861,,,John Taylor & Co,,,,,0
1605,Chipstead,S Margaret of Antioch,Surrey,13360,TQ283564,51.29228,-0.16076,1,,,oak,,,,,,0
1606,Chirk,S Mary,"Wrexham, Clwyd, Wales",10113,SJ291376,52.93143,-3.05570,1,1912,,cast iron,John Taylor & Co,,8.3.A.h,6.1,,0
1607,Chiselborough,S Peter & S Paul,Somerset,14187,ST467148,50.93077,-2.75894,1,1905,,cast iron,John Warner & Sons,,,,,0
1608,Chiseldon,Holy Cross,Wiltshire,10449,SU187799,51.51827,-1.73172,1,1957,,cast iron,John Taylor & Co,,8.3.A.h,6.1,,0
8021,Chislehurst,Annunciation BVM,Greater London,10438,TQ438709,51.41898,0.06728,9,,,,,,,,,0
1609,Chislehurst,Annunciation BVM,Greater London,10438,TQ438709,51.41898,0.06728,1,1932,,cast iron,Gillett & Johnston,,8.3.A.m,1,8.3,1
1610,Chislehurst,Annunciation BVM,Greater London,10438,TQ438709,51.41898,0.06728,1.1,1935,,cast iron,John Taylor & Co,,8.3.A.h,7.X,,
1612,Chislehurst,S Nicholas,Greater London,14258,TQ444699,51.40995,0.07494,1,1937,,cast iron,Mears & Stainbank,,8.3.A.h,8,,0
1613,Chislet,S Mary V,Kent,10038,TR224643,51.33432,1.19208,1,1959,,cast iron,John Taylor & Co,,8.3.A.h,,,0
8022,Chiswick,S Nicholas,Greater London,15523,TQ215777,51.48591,-0.25076,9,,,,,,,,,0
1614,Chiswick,S Nicholas,Greater London,15523,TQ215777,51.48591,-0.25076,1,1901,,cast iron,Mears & Stainbank,,,,,0
1615,Chitterne,All Saints,Wiltshire,16994,ST991440,51.19561,-2.01293,1,1862,,timber,,,,,,0
1616,Chittlehampton,S Hieritha,Devon,10255,SS635255,51.01342,-3.94606,1,1927,,cast iron,John Taylor & Co,,8.3.A.h,8.3,,0
1617,Chivelstone,S Sylvester,Devon,16746,SX783387,50.23618,-3.70769,1,1896,,oak,William Aggett and Sons,,6.A,6.1,,1
1618,Chivelstone,S Sylvester,Devon,16746,SX783387,50.23618,-3.70769,1.1,1951,,steel,Mears & Stainbank,,8.3.A.h,,,
8305,Chollerton,S Giles,Northumberland,19170,NY931719,55.04171,-2.10938,9,,,,,,,,,0
8331,Chollerton,S Giles,Northumberland,19170,NY931719,55.04171,-2.10938,1,,,,,,,,,0
1620,Chorley,S Mary (RC),Lancashire,14921,SD582175,53.65257,-2.63318,2,1926,,cast iron,John Taylor & Co,,8.3.D.a,,,0
1619,Chorley,S Mary (RC),Lancashire,14921,SD582175,53.65257,-2.63318,1,1926,,cast iron,John Taylor & Co,,8.3.D.a,6.1,,0
1621,Chrishall,Holy Trinity,Essex,11621,TL451386,52.02716,0.11387,1,1914,,steel;wrought iron,Alfred Bowell,,~ 8.1.C.a,6.4,,0
1622,Christchurch,Priory Ch of Holy Trinity,Dorset,10415,SZ159925,50.73212,-1.77485,1,1885,,timber,John Taylor & Co,,6.A,10.X,13.X,2
1623,Christchurch,Priory Ch of Holy Trinity,Dorset,10415,SZ159925,50.73212,-1.77485,1.1,1932,,timber,John Taylor & Co,,6.A,2.X2,,
1624,Christchurch,Priory Ch of Holy Trinity,Dorset,10415,SZ159925,50.73212,-1.77485,1.2,1976,,cast iron,John Taylor & Co,,8.3.A.h,1,,
1625,Christian Malford,All Saints,Wiltshire,16199,ST959784,51.50472,-2.05924,1,c1599,,timber,,,,6,,0
1627,Christleton,S James,Cheshire,14126,SJ440657,53.18556,-2.83858,2,1928,,cast iron,John Taylor & Co,,8.3.D.a,3.3,,0
1626,Christleton,S James,Cheshire,14126,SJ440657,53.18556,-2.83858,1,1928,,cast iron,John Taylor & Co,,8.3.D.a,5.1,,0
1628,Christon,Blessed Virgin Mary,Somerset,17634,ST379572,51.31130,-2.89152,1,1896,,oak,,,5;6.A,2.X1,,0
1629,Christow,S James,Devon,16710,SX836850,50.65334,-3.64795,1,1936,,cast iron,John Taylor & Co,,8.3.C.e,8.3,,0
1630,Chudleigh,S Mary & S Martin,Devon,17019,SX866794,50.60338,-3.60248,1,1923,,steel,Gillett & Johnston,,8.1.B.d,8.3,,0
1632,Chulmleigh,S Mary Magd,Devon,15238,SS686141,50.91177,-3.86948,2,1924,,cast iron,Gillett & Johnston,,8.3.A.m,,,0
1631,Chulmleigh,S Mary Magd,Devon,15238,SS686141,50.91177,-3.86948,1,1889,,oak,Harry Stokes,,6.A,6.1,,0
1633,Church,S James,Lancashire,11631,SD741290,53.75751,-2.39425,1,,,cast iron,John Taylor & Co,,,,,0
1634,Church Broughton,S Michael,Derbyshire,14806,SK205337,52.90091,-1.69639,1,1912,,cast iron,John Taylor & Co,,,,,0
1635,Church Enstone,S Kenelm,Oxfordshire,11141,SP379251,51.92329,-1.44944,1,1895,,steel,Henry Bond,,,,,0
1636,Church Gresley,S George & S Mary,Derbyshire,12511,SK293181,52.75984,-1.56688,1,1958,,cast iron;steel,John Taylor & Co,,,,,0
1637,Church Hanborough,S Peter & S Paul,Oxfordshire,15045,SP425128,51.81257,-1.38381,1,1993,,cast iron,Whites of Appleton,,8.3.A.h,6.1,,0
1639,Church Honeybourne,S Ecgwyn,Worcestershire,12110,SP119440,52.09470,-1.82649,2,,,oak,John Jacques,,6.I,3,,0
1638,Church Honeybourne,S Ecgwyn,Worcestershire,12110,SP119440,52.09470,-1.82649,1,,,oak,John Jacques,,6.I,2,,0
1640,Church Knowle,S Peter,Dorset,15768,SY940819,50.63707,-2.08520,1,c1741,,timber,,,,,,0
1641,Church Lawford,S Peter,Warwickshire,14823,SP453763,52.38318,-1.33580,1,1937,,cast iron,John Taylor & Co,,8.3.C.e,6.14,,0
1642,Church Lawford,The Plantagenet Ring,Warwickshire,12558,SP451760,52.38085,-1.33874,1,2008,,steel,Matthew Higby & Co,,8.1.E,12,,0
1643,Church Lawton,All Saints,Cheshire,12825,SJ821557,53.09869,-2.26800,1,1901,Y,cast iron,John Taylor & Co,,8.3.C,,,0
1645,Church Lench,All Saints,Worcestershire,12791,SP024512,52.15970,-1.96627,2,1999,,steel,Eayre & Smith,,8.1.H.b,3.3,,0
1644,Church Lench,All Saints,Worcestershire,12791,SP024512,52.15970,-1.96627,1,1999,,steel,Eayre & Smith,,8.1.H.b,3.3,,0
8964,Church Norton,S Wilfrid,West Sussex,25130,SZ871957,50.75491,-0.76525,1,,,timber,,,9.E,1,,0
1646,Church Oakley,S Leonard,Hampshire,11886,SU567503,51.24950,-1.18863,1,,,timber,,,,,,0
8275,Church Stowe,S Michael,Northamptonshire,11136,SP638576,52.21366,-1.06642,3,,,,,,,,,0
1648,Church Stowe,S Michael,Northamptonshire,11136,SP638576,52.21366,-1.06642,2,2020,,steel,John Taylor & Co,,,,,0
1647,Church Stowe,S Michael,Northamptonshire,11136,SP638576,52.21366,-1.06642,1,1925,,timber,Webb and Bennett,,6.A,4.3,,0
1649,Churcham,S Andrew,Gloucestershire,12617,SO768181,51.86188,-2.33772,1,1876,,oak,John Warner & Sons,,6.A,6.4,,0
1650,Churchdown,S Bartholomew,Gloucestershire,14269,SO882191,51.87039,-2.17237,1,1828,,oak,Jacques family,,6.A,6.7,,0
1651,Churchill,All Saints,Oxfordshire,11768,SP283240,51.91461,-1.58975,1,1957,,,John Taylor & Co,,,,,0
1653,Churchill,S John Bapt,Somerset,16164,ST437602,51.33848,-2.80934,2,1908,,cast iron,Llewellins & James,,8.3.A,3.3,,0
1652,Churchill,S John Bapt,Somerset,16164,ST437602,51.33848,-2.80934,1,1908,,cast iron,Llewellins & James,,8.3.A,3.3,,0
1654,Churchover,Holy Trinity,Warwickshire,16716,SP510808,52.42298,-1.25093,1,1804,,oak,John Over,,6.B;6.D,4.X11,,0
1655,Churchstanton,S Peter & S Paul,Somerset,15948,ST195145,50.92463,-3.14579,1,1950,,cast iron,Gillett & Johnston,,,6,,0
1656,Churchstoke,S Nicholas,"Powys, Wales",12578,SO270939,52.53883,-3.07637,1,c1721,,timber,,,,,,0
1657,Churchstow,S Mary,Devon,14148,SX712459,50.29909,-3.80935,1,,,oak,William Hambling,,6.D,6.1,,0
1659,Churston Ferrers,S Mary V,Devon,11775,SX904564,50.39738,-3.54320,2,1928,,cast iron,John Taylor & Co,,8.3.D.a,3.1,,0
1658,Churston Ferrers,S Mary V,Devon,11775,SX904564,50.39738,-3.54320,1,1928,,cast iron,John Taylor & Co,,8.3.D.a,3.3,,0
1665,Cirencester,"Holy Trinity, Watermoor",Gloucestershire,14235,SP026013,51.71116,-1.96370,8,,,stone,,,,1,,0
1664,Cirencester,"Holy Trinity, Watermoor",Gloucestershire,14235,SP026013,51.71116,-1.96370,3,1889,,cast iron;oak,John Taylor & Co,,,1,,0
1663,Cirencester,"Holy Trinity, Watermoor",Gloucestershire,14235,SP026013,51.71116,-1.96370,2,1889,,cast iron,John Taylor & Co,,,1,,0
1662,Cirencester,"Holy Trinity, Watermoor",Gloucestershire,14235,SP026013,51.71116,-1.96370,1,1887,,cast iron,John Taylor & Co,,8.3.C.b,6,,0
1661,Cirencester,S John Bapt,Gloucestershire,11040,SP022020,51.71753,-1.96815,1,1985,,steel,Whitechapel Bell Foundry,,8.1.B.c,13,,0
1667,Claines,S John Bapt,Worcestershire,16916,SO851588,52.22771,-2.21910,2,1927,,cast iron,John Taylor & Co,,8.3.A.h,5,,0
1666,Claines,S John Bapt,Worcestershire,16916,SO851588,52.22771,-2.21910,1,1927,,cast iron,John Taylor & Co,,8.3.C.e,5,,0
1668,Clanfield,S Stephen,Oxfordshire,10023,SP283021,51.71740,-1.59131,1,1905,,cast iron,John Taylor & Co,,8.3.C.e,,,0
1669,Clapham,S Thomas of Canterbury,Bedfordshire,12452,TL033524,52.16094,-0.48986,1,1861,,oak,George Bryant,,5.C,6.1,,0
8023,Clapham,Holy Trinity,Greater London,15420,TQ291753,51.46248,-0.14235,2,,,,,,,,,0
1670,Clapham,Holy Trinity,Greater London,15420,TQ291753,51.46248,-0.14235,1,1991,,cast iron,Whitechapel Bell Foundry,,,,,0
1671,Clapham,Our Immaculate Lady of Victories (RC),Greater London,16621,TQ295752,51.46161,-0.13727,1,c1906,,cast iron,Mears & Stainbank,,,,,0
1673,Clapham,S James,North Yorkshire,12247,SD745694,54.12025,-2.39069,1,2009,,steel,John Taylor & Co,,,,,0
1672,Clapham,S Mary V,West Sussex,14826,TQ095066,50.84895,-0.44467,1,c1899,,timber,,,5.A;5.M,3.1,,0
8936,Clapton,S James,Greater London,19200,TQ348860,51.55740,-0.05631,1,1841,,oak,,,6.A,2.X1,,0
8024,Clapton in Gordano,S Michael,Somerset,13466,ST467735,51.45820,-2.76761,9,,,,,,,,,0
1674,Clapton in Gordano,S Michael,Somerset,13466,ST467735,51.45820,-2.76761,1,1897,,cast iron,Llewellins & James,,8.3.A.e,6,,0
1677,Clarborough,S John Bapt,Nottinghamshire,13186,SK734832,53.34129,-0.89827,2,2016,,steel,John Taylor & Co,,8.1.F.g,,,0
1675,Clarborough,S John Bapt,Nottinghamshire,13186,SK734832,53.34129,-0.89827,1,1993,,steel,Hayward Mills Associates,,8.1.B.a,5,,1
1676,Clarborough,S John Bapt,Nottinghamshire,13186,SK734832,53.34129,-0.89827,1.1,2016,,steel,John Taylor & Co,,8.1.B.a,2,,
8025,Clare,S Peter & S Paul,Suffolk,13533,TL769454,52.07923,0.58071,9,,,,,,,,,0
1678,Clare,S Peter & S Paul,Suffolk,13533,TL769454,52.07923,0.58071,1,1900,,oak,George Day & Sons,,6.D,8.X,,0
1679,Claremont,Christ Church,"Western Australia, Australia",11687,,-31.98437,115.77840,1,1987,,steel,Eayre & Smith,,8.1.B.a,6.1,,0
1680,Clatworthy,S Mary Magd,Somerset,15087,ST052309,51.06992,-3.35367,1,1910,,cast iron,Harry Stokes,,,5,,0
1681,Claverdon,S Michael & All Angels,Warwickshire,15665,SP198645,52.27900,-1.71091,1,1914,,cast iron,John Taylor & Co,,8.3.A.h,6.1,,0
1683,Clavering,S Mary & S Clement,Essex,14313,TL470318,51.96536,0.13919,9,,,stone,,,9.A,,,0
1682,Clavering,S Mary & S Clement,Essex,14313,TL470318,51.96536,0.13919,1,1866,,oak,John Warner & Sons,Y,6.A,6.1,,0
1684,Claverton,Blessed Virgin Mary,Somerset,15387,ST787641,51.37582,-2.30632,1,1880,,oak,John Warner & Sons,,,,,1
1685,Claverton,Blessed Virgin Mary,Somerset,15387,ST787641,51.37582,-2.30632,1.1,1988,,steel,Robert Parker,,,,,
1687,Clawton,S Leonard,Devon,11222,SX348992,50.76937,-4.34341,2,1903,,oak,Harry Stokes,,6.A,5.1,,0
1686,Clawton,S Leonard,Devon,11222,SX348992,50.76937,-4.34341,1,1954,,cast iron,Mears & Stainbank,,8.3.A.h,,,0
1688,Claxby,S Mary,Lincolnshire,12072,TF111945,53.43632,-0.32885,1,c1736,,timber,James I Harrison,Y,6.B,,,1
1689,Claxby,S Mary,Lincolnshire,12072,TF111945,53.43632,-0.32885,1.1,1877,,,,,,,,
1690,Claxton,S Andrew,Norfolk,12387,TG327031,52.57672,1.43402,1,,,timber,,,,,,0
1691,Clay Coton,S Andrew's House,Northamptonshire,17678,SP593769,52.38755,-1.12906,1,c1699,,oak,,,6.A,3.1,,0
1692,Clay Cross,S Bartholomew,Derbyshire,14577,SK391632,53.16535,-1.41626,1,1937,,cast iron,John Taylor & Co,,,,,0
1694,Claydon,S James Gt,Oxfordshire,11315,SP456500,52.14677,-1.33368,2,1910,,wrought iron,Whites of Appleton,,,,,0
1693,Claydon,S James Gt,Oxfordshire,11315,SP456500,52.14677,-1.33368,1,1910,,wrought iron,Whites of Appleton,,,,,0
1695,Clayhanger,S Peter,Devon,16148,ST021229,50.99797,-3.39556,1,c1799,,oak,,,6.A,3.1,,0
1697,Clayhidon,S Andrew,Devon,13319,ST161156,50.93374,-3.19500,2,1914,,cast iron,Harry Stokes,,8.3.A.i,,,0
1696,Clayhidon,S Andrew,Devon,13319,ST161156,50.93374,-3.19500,1,1914,,oak,Harry Stokes,,6.B,5.1,,0
1698,Claypole,S Peter,Lincolnshire,10968,SK845490,53.03162,-0.74073,1,1902,,timber,Thomas Mallaby,,6.A,5.1,,0
1700,Clayworth,S Peter,Nottinghamshire,13168,SK726884,53.38773,-0.90956,2,1927,,cast iron,John Taylor & Co,,,,,0
1699,Clayworth,S Peter,Nottinghamshire,13168,SK726884,53.38773,-0.90956,1,1927,,cast iron,John Taylor & Co,,,,,0
1701,Clearwell,S Peter,Gloucestershire,10834,SO571079,51.76866,-2.62267,1,1869,,oak,(unidentified),,6.A,4.2,,0
1703,Cleckheaton,S John Ev,West Yorkshire,14438,SE192253,53.72455,-1.71010,2,1946,,cast iron,Gillett & Johnston,,,,,0
1702,Cleckheaton,S John Ev,West Yorkshire,14438,SE192253,53.72455,-1.71010,1,1946,,cast iron,Gillett & Johnston,,,,,0
1704,Cleeve Prior,S Andrew,Worcestershire,16182,SP087493,52.14210,-1.87332,1,1927,,cast iron,Mears & Stainbank,,8.3.A.h,,,0
1705,Clenchwarton,S Margaret,Norfolk,12505,TF589202,52.75612,0.35366,1,1909,,cast iron,John Taylor & Co,,8.3.C.e,5.12R,,0
1706,Clent,S Leonard,Worcestershire,11092,SO928793,52.41210,-2.10658,1,1902,,cast iron,John Taylor & Co,,8.3.C.e,,,0
1707,Cleobury Mortimer,S Mary V,Shropshire,14810,SO673757,52.37908,-2.48059,1,1925,,cast iron,Gillett & Johnston,,8.3.C.e,6.1,,0
1708,Clevedon,All Saints,Somerset,16163,ST416718,51.44266,-2.84053,1,,,oak,,,,,,0
8306,Clevedon,Christ Church,Somerset,19225,ST408714,51.43903,-2.85185,1A,1857,,oak,John Warner & Sons,,6.A,1,,0
8345,Clevedon,Christ Church,Somerset,19225,ST408714,51.43903,-2.85185,1B,c1838,,oak,,,6.A,1,,0
